RHBMM,Accuracyyy,AGE,DRESS,Home,Jail
1,0.5959,youth,black,city,no
0,0.6768,senior,green,city,no
1,0.9227,middle,green,city,no
1,0.7883,youth,black,city,no
1,0.629,middle,black,city,no
1,0.5881,middle,red,city,no
0,0.5579,youth,green,city,no
1,0.6098,youth,green,forest,no
1,0.3895,middle,black,city,yes
0,0.4663,senior,green,city,no
0,0.7914,youth,red,forest,no
1,0.8048,middle,green,city,no
1,0.7142,youth,black,city,no
0,0.7535,middle,black,forest,no
1,0.6768,youth,black,forest,no
1,0.5471,youth,green,city,no
1,0.5396,senior,black,city,no
0,0.8641,senior,red,forest,no
0,0.6253,youth,black,forest,no
0,0.5233,youth,black,city,no
0,0.6553,middle,black,city,no
1,0.6316,middle,green,city,no
0,0.5915,middle,red,forest,no
1,0.7165,middle,red,city,no
0,0.7598,youth,black,city,no
1,0.7306,youth,black,forest,no
0,0.6269,middle,red,city,yes
1,0.8493,middle,red,forest,no
1,0.4415,middle,red,forest,no
0,0.5921,senior,red,city,no
0,0.7604,youth,green,city,no
0,0.6534,youth,red,city,yes
0,0.4289,middle,red,city,no
0,0.7424,youth,red,city,no
1,0.8247,senior,green,forest,yes
0,0.8191,senior,red,city,no
1,0.6624,youth,green,forest,no
1,0.7894,youth,green,city,no
1,0.5687,youth,red,forest,no
1,0.5004,youth,green,city,no
1,0.6419,youth,green,city,no
0,0.8256,youth,green,city,no
0,0.6052,youth,green,city,no
0,0.6407,middle,black,city,no
1,0.8136,youth,black,city,no
0,0.845,youth,red,city,no
0,0.5892,youth,red,city,no
0,0.7813,middle,green,city,no
1,0.6119,middle,green,city,yes
0,0.8378,middle,green,city,no
1,0.6535,senior,black,city,no
1,0.3352,senior,green,forest,no
0,0.7515,youth,black,city,no
0,0.6787,senior,black,city,no
1,0.5734,youth,green,forest,no
1,0.7119,youth,green,city,no
0,0.9014,middle,black,city,no
0,0.5682,youth,red,city,no
0,0.716,senior,red,forest,yes
1,0.6223,middle,green,forest,no
0,0.3877,middle,red,forest,no
0,0.8759,senior,red,city,no
1,0.4976,youth,green,city,no
1,0.7042,middle,red,forest,no
0,0.6484,middle,red,forest,no
0,0.7615,middle,black,forest,no
1,0.8722,middle,green,forest,no
0,0.6692,youth,red,city,no
1,0.8577,middle,black,city,yes
0,0.6711,middle,red,city,no
0,0.6562,middle,black,city,no
0,0.6581,middle,green,city,yes
1,0.7029,middle,red,forest,no
0,0.8933,senior,red,forest,no
0,0.4261,senior,red,forest,no
1,0.7854,middle,red,forest,no
0,0.7041,middle,black,city,no
0,0.634,youth,green,city,no
1,0.8098,youth,black,forest,no
1,0.8222,middle,red,city,no
0,0.4333,youth,red,city,no
0,0.7084,youth,black,city,no
1,0.5866,youth,black,city,no
1,0.9278,youth,red,city,no
1,0.7733,youth,green,forest,no
1,0.7373,middle,red,forest,no
0,0.6655,senior,black,city,yes
1,0.7465,senior,green,city,no
1,0.929,senior,green,forest,yes
1,0.5488,youth,red,forest,no
1,0.5723,middle,red,city,no
0,0.646,senior,red,city,no
0,0.4513,middle,red,city,yes
0,0.8628,youth,black,city,yes
0,0.8001,middle,black,city,no
1,0.6119,middle,black,forest,no
1,0.7783,middle,black,forest,no
0,0.6085,middle,black,forest,no
1,0.8417,youth,red,city,yes
1,0.6084,youth,red,city,yes
0,0.6232,youth,red,city,no
0,0.7866,youth,black,city,no
1,0.805,middle,red,forest,yes
0,0.7602,youth,green,city,no
0,0.7371,senior,red,city,yes
0,0.7006,youth,red,city,no
0,0.5061,youth,red,city,no
0,0.7464,youth,black,city,no
1,0.7838,youth,green,city,no
1,0.6585,senior,black,city,no
1,0.7378,youth,green,city,no
1,0.6048,middle,black,forest,no
1,0.8125,senior,red,forest,no
1,0.6286,youth,green,city,yes
1,0.5964,youth,green,city,no
0,0.7625,middle,red,city,no
1,0.8148,middle,green,city,no
0,0.7435,youth,red,city,no
1,0.7411,senior,green,forest,no
1,0.7433,senior,red,forest,no
0,0.7622,youth,red,city,no
0,0.7826,senior,red,forest,no
1,0.6959,youth,green,city,no
1,0.7491,youth,black,city,yes
0,0.6913,youth,black,city,no
0,0.5836,youth,black,city,no
1,0.7769,middle,red,forest,no
1,0.7938,youth,red,forest,no
1,0.763,middle,green,city,no
0,0.8718,senior,red,forest,no
0,0.5387,middle,red,city,no
0,0.9108,middle,black,city,no
0,0.6314,middle,black,city,no
1,0.7299,senior,black,city,no
1,0.5509,middle,red,city,no
0,0.6663,youth,black,forest,no
0,0.454,youth,black,city,no
0,0.6166,middle,red,city,no
1,0.7349,middle,red,forest,no
1,0.8019,senior,black,city,no
1,0.4345,youth,green,forest,no
1,0.8479,middle,black,city,yes
1,0.8064,middle,black,forest,yes
0,0.4835,middle,red,city,yes
1,0.9125,middle,green,city,yes
0,0.7336,youth,green,city,no
0,0.7894,senior,green,city,no
1,0.8021,youth,black,city,no
1,0.64,middle,black,city,no
1,0.6786,middle,black,forest,no
0,0.4796,senior,black,city,no
1,0.6243,youth,green,forest,no
1,0.778,youth,black,city,no
1,0.6317,middle,black,forest,no
1,0.6857,senior,black,forest,no
1,0.8365,youth,green,forest,no
0,0.8097,youth,black,forest,no
0,0.6772,youth,red,city,no
1,0.7112,middle,black,city,yes
1,0.7505,middle,red,forest,no
1,0.7899,senior,red,city,no
0,0.8184,senior,red,city,no
0,0.7379,senior,green,city,no
1,0.8676,middle,green,forest,no
0,0.7598,senior,green,city,no
1,0.767,middle,green,city,no
1,0.5773,middle,red,city,no
0,0.7859,senior,black,forest,no
0,0.7532,youth,red,forest,no
0,0.3882,youth,black,city,no
1,0.8127,middle,red,city,no
1,0.6521,youth,green,city,no
0,0.6721,senior,green,city,no
1,0.7433,middle,green,forest,no
1,0.7924,youth,black,forest,no
0,0.7702,middle,black,city,no
1,0.7005,senior,red,city,no
1,0.8666,youth,red,city,no
1,0.746,senior,black,city,no
0,0.5631,middle,black,city,no
0,0.6491,youth,black,city,no
1,0.6513,middle,green,forest,no
1,0.9439,middle,black,forest,no
0,0.831,youth,red,city,no
0,0.7399,middle,red,city,no
1,0.618,youth,black,city,no
1,0.731,youth,red,city,no
1,0.7534,senior,green,forest,no
1,0.7591,youth,black,forest,no
1,0.646,youth,red,forest,yes
1,0.8333,middle,black,forest,no
0,0.7342,youth,black,city,no
0,0.6696,youth,black,city,no
0,0.5012,senior,red,city,no
1,0.7637,senior,green,city,no
0,0.8476,youth,black,city,no
1,0.7289,youth,black,city,no
0,0.6858,youth,black,city,no
0,0.7719,youth,black,city,no
1,0.7251,middle,black,city,no
1,0.8239,middle,black,forest,no
1,0.8354,youth,red,city,no
0,0.7386,youth,red,city,no
1,0.9085,youth,black,city,yes
0,0.529,youth,red,city,no
0,0.5897,youth,red,city,yes
1,0.6669,middle,black,forest,no
1,0.6171,middle,red,city,no
1,0.8789,senior,black,city,no
1,0.5613,youth,red,forest,no
1,0.7162,senior,black,forest,no
0,0.8739,senior,black,city,no
1,0.8804,youth,green,city,yes
1,0.658,youth,red,city,no
0,0.6341,middle,red,city,no
1,0.7863,middle,green,city,no
1,0.7986,youth,black,city,no
1,0.8254,middle,green,city,yes
1,0.5685,youth,green,city,no
1,0.6582,youth,red,forest,no
1,0.4789,senior,red,city,no
0,0.2618,senior,black,city,no
1,0.6813,senior,red,city,no
1,0.3994,middle,black,city,yes
1,0.699,middle,black,forest,no
1,0.7824,middle,black,forest,no
1,0.5908,middle,red,city,yes
0,0.7941,youth,red,city,no
1,0.7805,senior,red,forest,no
1,0.702,middle,black,forest,no
0,0.6849,youth,black,city,no
1,0.7339,senior,red,city,no
1,0.7944,youth,black,city,no
1,0.7866,youth,black,forest,no
1,0.8279,senior,black,forest,yes
0,0.6666,middle,green,city,no
0,0.6068,middle,black,city,no
1,0.6714,youth,green,city,no
0,0.6133,senior,red,city,no
0,0.6738,senior,black,city,no
0,0.6964,senior,red,forest,no
1,0.6095,senior,green,forest,no
0,0.7571,middle,black,city,no
1,0.6064,youth,black,forest,no
1,0.7443,middle,black,forest,no
1,0.8265,senior,green,city,no
1,0.8302,youth,black,city,no
1,0.7592,middle,green,city,no
0,0.7514,youth,black,city,yes
1,0.7597,youth,red,forest,no
0,0.743,youth,green,city,no
0,0.8092,youth,black,city,yes
0,0.4233,middle,black,forest,no
0,0.7617,senior,red,city,no
0,0.4995,middle,black,city,no
1,0.7291,senior,green,city,no
1,0.943,middle,green,city,no
0,0.3432,middle,black,city,no
1,0.7575,youth,black,city,no
0,0.693,youth,red,city,no
1,0.7451,senior,black,forest,no
0,0.7928,youth,black,city,yes
1,0.8227,middle,red,city,no
0,0.6156,middle,black,city,no
0,0.6928,middle,black,city,no
0,0.756,youth,green,city,no
1,0.8959,middle,red,city,no
0,0.7139,middle,red,city,no
0,0.8515,middle,black,city,no
0,0.5974,senior,green,city,no
0,0.5786,middle,red,city,no
0,0.8595,middle,red,city,yes
1,0.8266,middle,red,forest,no
1,0.517,middle,green,city,no
0,0.7701,middle,red,city,yes
0,0.6645,middle,black,forest,no
0,0.7482,youth,red,city,no
1,0.7271,youth,black,city,yes
0,0.6738,youth,green,city,no
1,0.8629,youth,green,city,no
0,0.7188,middle,red,city,yes
1,0.7663,youth,black,city,no
1,0.7615,youth,red,forest,no
1,0.7082,youth,green,forest,no
1,0.5627,middle,black,city,no
0,0.6851,middle,red,city,no
1,0.8933,youth,red,forest,no
0,0.8286,senior,red,forest,no
1,0.8879,senior,red,city,no
1,0.795,youth,green,city,no
0,0.5959,youth,black,city,no
0,0.7428,senior,red,city,no
0,0.7859,youth,red,city,no
0,0.6436,youth,black,city,yes
1,0.6414,youth,red,forest,no
1,0.81,youth,black,city,no
0,0.8121,senior,green,city,yes
0,0.6853,middle,red,city,no
1,0.7625,senior,black,city,no
0,0.6116,senior,black,forest,no
1,0.7226,youth,green,forest,no
1,0.8282,youth,black,forest,no
1,0.6074,youth,green,forest,yes
1,0.5254,senior,green,city,yes
1,0.7168,senior,black,city,no
1,0.5076,youth,red,forest,no
0,0.5978,middle,black,city,no
1,0.4965,youth,green,city,no
1,0.7939,senior,green,forest,no
0,0.5057,youth,black,city,no
0,0.5698,senior,black,forest,yes
1,0.7991,youth,green,city,no
0,0.5407,youth,black,city,no
1,0.8192,middle,green,city,no
1,0.6392,youth,black,forest,yes
1,0.7228,youth,red,forest,no
1,0.5628,youth,red,city,no
1,0.7124,youth,green,city,no
1,0.5307,youth,red,city,no
0,0.6524,senior,black,city,no
1,0.4934,middle,black,forest,no
1,0.6346,middle,red,forest,no
0,0.6255,youth,black,city,no
0,0.6833,youth,red,city,no
1,0.7926,youth,red,city,no
0,0.6906,youth,red,city,no
1,0.6623,youth,green,forest,no
1,0.4128,middle,red,city,no
1,0.784,middle,green,forest,no
1,0.4034,youth,green,forest,no
0,0.8976,middle,black,city,no
1,0.7272,middle,green,city,no
1,0.8012,youth,red,city,no
1,0.7966,youth,black,city,no
1,0.8294,middle,red,forest,no
1,0.7811,senior,black,forest,yes
1,0.4936,youth,red,city,no
0,0.6984,youth,black,city,yes
1,0.6417,youth,black,city,no
1,0.7334,middle,green,city,no
0,0.6143,youth,red,city,no
0,0.5233,youth,black,city,yes
0,0.3578,middle,black,forest,no
0,0.676,senior,black,city,no
0,0.8297,middle,black,city,no
1,0.7351,middle,red,city,no
0,0.7014,youth,black,city,no
0,0.8381,middle,black,city,no
1,0.776,youth,black,city,no
0,0.8409,middle,red,city,no
0,0.7097,senior,black,city,no
1,0.6815,youth,black,forest,no
0,0.5388,youth,black,city,no
1,0.4424,middle,black,forest,no
1,0.6288,middle,green,city,yes
1,0.687,middle,green,forest,yes
0,0.561,youth,black,city,no
0,0.5021,senior,black,city,no
1,0.4703,middle,red,forest,no
0,0.5493,senior,red,city,no
0,0.6131,middle,green,city,no
1,0.7337,senior,black,forest,no
1,0.668,youth,red,city,no
1,0.6624,youth,green,forest,no
0,0.8672,youth,black,city,yes
1,0.5095,youth,red,city,no
0,0.853,senior,black,city,no
1,0.806,youth,red,city,no
1,0.7937,middle,red,city,no
1,0.5762,senior,red,forest,no
1,0.6189,middle,green,forest,no
1,0.7172,youth,green,city,no
0,0.6556,youth,red,city,yes
0,0.7255,youth,black,city,no
0,0.573,middle,green,city,no
0,0.5598,senior,green,city,no
0,0.6778,youth,black,city,no
1,0.9261,middle,green,city,no
0,0.7716,youth,black,city,no
1,0.7561,middle,red,city,no
1,0.8387,senior,red,city,no
1,0.5131,senior,green,city,no
0,0.6466,middle,red,city,no
0,0.7087,youth,red,city,yes
1,0.8371,middle,red,forest,no
0,0.4809,youth,green,city,no
1,0.7362,middle,black,forest,no
1,0.7287,youth,green,forest,no
1,0.7844,senior,red,forest,yes
1,0.6393,youth,green,forest,no
1,0.7978,middle,green,forest,no
1,0.8719,senior,black,forest,no
0,0.6118,youth,red,forest,no
1,0.8338,youth,green,forest,no
0,0.424,middle,green,city,no
1,0.7843,youth,green,city,no
1,0.7656,youth,red,city,no
0,0.7277,youth,red,city,no
1,0.5802,senior,black,forest,no
0,0.8592,middle,red,city,yes
0,0.664,middle,red,city,no
0,0.6653,senior,red,city,no
1,0.4199,youth,green,city,no
1,0.6731,middle,black,city,no
1,0.8168,youth,black,city,no
1,0.7037,youth,red,forest,no
1,0.8152,middle,green,city,no
1,0.3965,middle,green,city,no
1,0.8529,youth,red,forest,no
1,0.7867,senior,black,city,no
1,0.8569,middle,black,city,no
0,0.6745,senior,black,city,no
1,0.9218,middle,black,forest,no
1,0.8482,middle,green,city,no
1,0.839,middle,red,city,no
1,0.7029,senior,green,forest,yes
0,0.5363,middle,black,city,no
0,0.7091,middle,red,city,no
0,0.4728,middle,black,city,no
1,0.8352,youth,green,city,yes
0,0.4343,middle,red,city,no
0,0.7744,youth,red,city,yes
0,0.6101,youth,black,city,no
0,0.649,middle,red,city,no
1,0.8747,senior,green,forest,no
0,0.4589,youth,green,city,no
1,0.8217,middle,green,city,yes
1,0.7026,senior,green,forest,no
1,0.5842,middle,red,forest,no
0,0.6292,middle,black,city,no
1,0.7424,middle,black,forest,no
1,0.701,middle,red,forest,no
1,0.69,middle,green,city,no
0,0.7236,youth,red,city,no
1,0.7265,youth,green,forest,no
0,0.7324,youth,red,forest,no
1,0.7169,middle,black,city,no
0,0.7297,middle,red,city,no
0,0.5236,youth,black,city,no
0,0.5611,youth,red,city,no
1,0.7982,middle,green,forest,no
1,0.8632,youth,green,forest,no
0,0.6913,middle,black,city,no
1,0.7822,middle,black,forest,no
0,0.5935,middle,red,forest,no
0,0.8125,middle,black,forest,no
1,0.5388,middle,green,city,no
0,0.6473,senior,green,city,no
1,0.8397,youth,black,forest,yes
0,0.6587,senior,red,city,yes
1,0.5965,middle,red,city,no
0,0.5996,middle,red,city,no
0,0.8668,middle,black,city,no
1,0.6613,youth,red,city,no
1,0.7406,middle,black,forest,no
0,0.5085,middle,red,forest,no
0,0.7029,youth,black,city,no
0,0.885,middle,black,city,no
0,0.7851,youth,black,forest,yes
1,0.8565,youth,black,forest,no
0,0.8488,youth,black,city,no
0,0.7929,youth,red,city,no
0,0.7819,senior,red,city,no
0,0.8694,youth,red,city,no
1,0.7701,youth,black,forest,no
1,0.6384,youth,green,forest,no
1,0.9222,middle,green,forest,no
1,0.6589,youth,green,city,no
0,0.7534,middle,green,city,no
1,0.6094,senior,black,forest,no
0,0.4955,youth,black,city,no
1,0.6767,youth,black,city,yes
1,0.8113,senior,black,city,no
0,0.631,senior,black,city,no
0,0.764,senior,black,city,no
0,0.3994,middle,red,city,yes
1,0.7022,senior,black,forest,yes
0,0.7156,senior,red,city,no
1,0.8709,senior,red,forest,no
0,0.5835,middle,red,forest,no
1,0.8179,youth,green,city,yes
1,0.445,youth,green,forest,no
1,0.8162,middle,red,city,no
1,0.7924,senior,green,forest,no
1,0.8244,youth,black,city,no
1,0.4234,middle,black,city,no
0,0.8336,middle,red,city,yes
0,0.5887,senior,green,city,no
1,0.5796,senior,black,city,no
1,0.6463,youth,green,forest,no
1,0.5421,senior,green,forest,no
0,0.8173,youth,black,city,no
1,0.6837,middle,black,city,no
0,0.8405,middle,green,city,no
1,0.5913,youth,green,city,no
0,0.7894,middle,black,city,no
0,0.8455,youth,black,city,no
1,0.5039,middle,green,forest,no
0,0.5051,middle,black,city,no
1,0.8006,middle,green,city,no
0,0.5939,senior,red,city,yes
0,0.8125,middle,red,city,no
0,0.7827,youth,red,city,yes
1,0.5919,youth,green,forest,no
1,0.6382,senior,black,city,yes
1,0.7168,middle,red,forest,no
1,0.6265,youth,black,forest,no
1,0.6963,senior,black,city,yes
0,0.397,senior,red,city,no
1,0.6452,middle,black,city,no
0,0.5478,youth,green,city,no
1,0.6166,middle,black,forest,no
1,0.7158,middle,green,city,no
0,0.6719,middle,green,city,no
1,0.7281,middle,green,city,no
1,0.5818,middle,black,forest,no
1,0.7185,middle,green,city,no
1,0.7369,middle,green,city,no
0,0.6997,youth,black,city,no
1,0.7065,middle,black,city,no
1,0.8804,middle,green,city,no
1,0.7589,youth,green,forest,no
1,0.8838,youth,green,forest,yes
1,0.7264,senior,red,forest,yes
1,0.8085,youth,red,city,yes
1,0.6847,middle,red,forest,no
1,0.7715,middle,black,forest,yes
0,0.7222,middle,green,city,yes
0,0.7531,youth,black,city,no
1,0.7986,middle,red,city,no
1,0.6635,senior,green,city,no
1,0.668,youth,green,forest,no
1,0.7074,youth,black,forest,no
0,0.6069,senior,black,city,no
1,0.6968,youth,black,forest,yes
0,0.6787,youth,black,city,no
0,0.5529,youth,black,city,no
0,0.5761,middle,black,city,no
0,0.5825,youth,red,city,no
0,0.7132,middle,black,city,no
1,0.8738,middle,green,city,yes
1,0.694,youth,black,forest,yes
0,0.6537,middle,black,city,no
1,0.6981,youth,black,city,no
0,0.7025,middle,black,city,no
0,0.6997,senior,black,city,no
1,0.7596,middle,green,forest,no
1,0.7242,youth,red,city,no
0,0.7046,youth,red,city,no
1,0.7343,senior,green,city,no
0,0.5826,senior,green,city,no
0,0.6083,middle,red,city,no
1,0.8377,youth,black,city,no
1,0.5843,middle,red,city,no
1,0.635,youth,green,city,no
0,0.677,youth,red,forest,no
0,0.6174,senior,red,city,no
1,0.7971,youth,black,forest,no
0,0.6207,youth,green,city,yes
0,0.6673,youth,black,city,no
1,0.8189,senior,black,forest,no
1,0.9146,middle,green,city,no
0,0.7583,senior,red,city,no
1,0.7312,middle,green,forest,no
0,0.7711,youth,red,city,no
1,0.8388,middle,green,city,no
1,0.7122,senior,red,forest,no
0,0.7726,youth,black,city,no
1,0.6906,middle,red,forest,yes
0,0.5534,middle,black,city,no
1,0.6652,youth,red,forest,yes
1,0.6387,youth,black,city,no
0,0.6696,middle,green,city,no
1,0.4573,youth,black,city,no
1,0.6366,senior,green,city,no
0,0.6996,youth,black,city,yes
1,0.6092,senior,green,city,no
1,0.5986,middle,black,forest,no
1,0.7041,senior,black,forest,no
0,0.5954,youth,red,city,no
1,0.6638,senior,green,city,no
0,0.6256,youth,red,forest,yes
1,0.4469,middle,green,city,no
1,0.8817,middle,red,forest,no
0,0.7081,middle,black,city,no
1,0.8228,youth,black,city,no
0,0.5038,senior,black,city,no
0,0.7419,senior,red,city,no
0,0.5109,middle,green,city,no
0,0.603,middle,black,city,no
0,0.9077,senior,black,city,no
0,0.6528,senior,red,forest,no
1,0.4089,youth,green,city,no
0,0.4036,middle,red,city,no
1,0.7217,middle,black,city,no
0,0.6196,middle,red,forest,no
0,0.4968,middle,black,city,no
1,0.626,youth,red,forest,no
1,0.7822,senior,black,forest,no
0,0.6394,youth,red,city,no
1,0.8444,middle,black,city,no
0,0.6921,middle,black,city,no
0,0.5783,youth,black,city,yes
0,0.8215,middle,green,city,no
1,0.7536,middle,red,city,no
0,0.645,middle,black,city,no
0,0.642,youth,black,city,no
0,0.69,youth,green,city,no
1,0.389,middle,red,city,no
1,0.5733,youth,black,forest,no
1,0.7288,youth,red,city,yes
1,0.5682,senior,black,forest,no
1,0.5873,youth,black,forest,no
0,0.7329,middle,black,city,no
1,0.7351,youth,black,forest,no
1,0.5438,middle,green,forest,no
1,0.8664,senior,green,forest,no
0,0.86240000000000006,youth,black,city,no
1,0.8955,middle,green,city,no
1,0.6587,middle,black,forest,no
1,0.5157,middle,green,city,no
0,0.8077,senior,black,city,no
0,0.7158,middle,red,forest,no
1,0.707,youth,green,city,no
1,0.7433,youth,green,forest,no
1,0.7454,youth,black,city,no
1,0.6145,middle,red,forest,yes
0,0.641,youth,black,city,no
1,0.6544,middle,green,forest,no
1,0.7379,middle,red,forest,no
0,0.8748,middle,black,city,no
1,0.7494,middle,black,city,yes
1,0.8246,middle,green,city,no
1,0.8049,middle,red,forest,no
0,0.7296,youth,black,city,no
0,0.8573,middle,red,city,no
1,0.4131,middle,red,forest,no
1,0.7244,middle,green,city,no
1,0.5006,youth,red,forest,no
1,0.623,senior,green,city,no
1,0.7687,middle,black,forest,no
0,0.7513,youth,black,city,no
1,0.6504,middle,red,forest,no
0,0.5014,senior,red,city,no
0,0.5822,middle,red,city,no
0,0.5738,middle,black,city,no
1,0.738,middle,black,forest,no
1,0.602,youth,black,forest,yes
1,0.6012,senior,black,forest,no
1,0.6423,senior,black,city,no
1,0.4956,youth,black,forest,yes
0,0.6713,youth,black,forest,yes
0,0.8263,senior,green,city,no
1,0.6073,senior,green,forest,no
1,0.74,youth,green,forest,no
1,0.6665,youth,black,forest,no
1,0.5018,middle,black,forest,no
1,0.7298,youth,red,city,no
0,0.8523,youth,black,city,no
0,0.6875,middle,black,city,no
1,0.8521,middle,green,city,no
1,0.7984,senior,green,forest,no
1,0.816,youth,black,forest,no
0,0.6678,youth,green,forest,no
1,0.59,senior,green,forest,yes
1,0.5582,senior,black,city,yes
1,0.719,middle,black,forest,no
1,0.5867,senior,green,forest,no
0,0.7207,middle,black,city,no
1,0.8268,middle,green,city,no
1,0.7358,youth,green,city,no
1,0.7929,middle,green,city,no
0,0.7777,senior,green,city,no
0,0.8515,youth,green,city,no
0,0.4427,senior,black,city,no
1,0.6461,senior,green,forest,no
0,0.6936,middle,red,forest,no
1,0.5972,youth,green,city,no
1,0.6889,youth,black,city,no
1,0.7751,youth,black,city,no
1,0.6999,youth,black,forest,no
0,0.704,youth,green,city,no
0,0.7925,middle,green,city,no
1,0.7722,youth,green,city,no
1,0.4495,middle,black,city,no
1,0.5542,youth,green,city,no
0,0.5421,middle,red,city,no
1,0.6793,middle,green,city,no
1,0.7459,senior,red,forest,yes
0,0.7703,senior,red,city,no
1,0.7326,youth,green,city,no
1,0.6938,middle,black,forest,no
1,0.7051,middle,green,city,no
1,0.7637,senior,black,city,no
1,0.8334,youth,green,forest,no
0,0.8632,senior,black,forest,no
0,0.719,youth,red,city,no
0,0.9084,middle,black,city,no
0,0.7046,middle,red,city,no
1,0.868,youth,red,forest,no
1,0.7215,senior,green,city,no
1,0.5835,middle,green,city,no
1,0.6437,youth,black,forest,yes
1,0.7938,middle,black,forest,no
0,0.7568,youth,black,city,no
0,0.5625,youth,red,city,no
0,0.7322,youth,red,city,yes
0,0.8285,senior,black,city,no
1,0.7145,youth,black,forest,no
1,0.6519,middle,green,forest,no
1,0.3967,youth,green,city,no
0,0.6986,middle,black,forest,no
1,0.8072,youth,green,forest,no
1,0.676,youth,green,forest,no
0,0.7727,youth,black,city,no
0,0.5228,youth,black,city,no
0,0.8137,middle,black,forest,no
1,0.4956,middle,green,city,no
0,0.7817,youth,black,city,no
0,0.5706,middle,green,city,no
0,0.9105,youth,green,city,no
0,0.3974,middle,black,city,no
1,0.839,middle,black,forest,yes
1,0.7054,youth,black,city,no
1,0.7338,middle,red,city,no
1,0.7851,youth,green,city,no
1,0.6766,senior,red,forest,no
1,0.4816,middle,red,forest,no
0,0.6926,middle,black,city,no
0,0.6393,senior,red,city,no
0,0.7502,senior,black,city,yes
0,0.426,middle,red,city,no
0,0.7276,youth,black,city,no
1,0.6306,senior,green,forest,no
1,0.4948,youth,green,city,no
0,0.6209,youth,red,forest,no
0,0.67,youth,green,city,yes
1,0.6916,middle,green,forest,no
0,0.5846,youth,red,city,no
1,0.8917,youth,black,forest,no
0,0.6892,youth,red,city,yes
0,0.5891,youth,black,city,no
0,0.3944,youth,black,city,no
0,0.556,youth,black,city,no
0,0.5674,middle,black,city,no
1,0.7454,youth,black,city,no
0,0.6161,middle,green,city,no
1,0.5594,senior,black,city,no
1,0.6708,middle,green,forest,no
1,0.7457,middle,green,forest,no
0,0.7573,middle,black,city,no
0,0.6564,senior,black,city,no
1,0.7717,youth,black,forest,no
1,0.8638,youth,black,forest,no
1,0.9478,youth,black,city,no
1,0.5912,middle,green,forest,no
1,0.4947,youth,black,city,no
1,0.7008,middle,black,city,no
1,0.6231,senior,red,forest,no
0,0.7095,middle,green,city,yes
1,0.7426,youth,green,forest,no
1,0.9679,middle,red,forest,no
1,0.7508,senior,green,city,no
0,0.5765,middle,red,city,no
1,0.5584,middle,green,forest,no
1,0.6681,senior,green,city,no
1,0.6039,youth,black,city,no
0,0.7492,youth,black,forest,no
1,0.7525,senior,green,city,no
0,0.7924,middle,green,city,no
0,0.786,middle,red,city,no
0,0.7152,youth,red,city,no
1,0.606,senior,black,forest,no
0,0.5781,senior,red,city,no
1,0.6536,youth,red,city,no
1,0.5312,senior,black,forest,no
0,0.7668,youth,black,city,no
1,0.7686,youth,black,forest,no
0,0.4778,senior,green,city,no
1,0.6838,youth,green,city,no
0,0.6151,middle,black,city,no
0,0.6486,youth,black,city,no
0,0.7391,youth,green,city,yes
1,0.7468,middle,black,forest,no
0,0.7513,middle,red,city,no
1,0.7219,middle,black,city,no
0,0.7405,youth,red,city,no
0,0.569,middle,green,city,no
1,0.7982,youth,red,city,yes
1,0.666,youth,black,city,no
1,0.8418,youth,green,city,no
1,0.807,youth,red,city,no
0,0.732,youth,red,forest,no
0,0.7923,youth,black,city,no
0,0.7557,youth,red,city,no
1,0.8935,middle,black,city,no
1,0.7672,senior,black,city,no
1,0.8403,middle,red,forest,no
0,0.7104,middle,red,city,no
0,0.4417,middle,red,city,no
1,0.8588,senior,green,forest,no
0,0.8346,middle,red,city,no
1,0.7191,middle,black,forest,no
0,0.5987,senior,red,forest,yes
1,0.7067,youth,black,city,no
0,0.5343,middle,black,city,no
0,0.6727,middle,black,city,yes
1,0.4307,senior,green,city,no
0,0.7267,senior,black,city,no
0,0.7939,youth,green,city,no
0,0.6563,middle,red,city,no
1,0.8604,middle,green,forest,no
1,0.8604,senior,green,city,yes
0,0.4984,youth,black,forest,no
1,0.8389,youth,black,forest,no
1,0.8057,middle,red,city,no
0,0.7264,senior,green,city,no
0,0.3817,middle,green,city,yes
1,0.9035,youth,red,city,no
0,0.7326,youth,black,city,yes
1,0.7063,youth,red,city,no
1,0.561,middle,black,forest,no
1,0.7625,youth,black,city,yes
1,0.7998,youth,green,city,no
1,0.67,senior,red,city,no
0,0.6643,middle,green,city,yes
0,0.5511,youth,black,city,no
1,0.6526,youth,green,forest,no
1,0.6658,youth,black,forest,no
0,0.6594,youth,black,city,no
1,0.6878,youth,green,forest,no
1,0.8963,youth,red,city,no
1,0.6712,middle,green,forest,no
0,0.6901,youth,red,city,no
1,0.7101,youth,black,city,yes
0,0.4906,youth,black,city,no
1,0.8247,middle,green,city,no
0,0.8076,middle,black,city,no
0,0.6261,youth,green,city,no
1,0.6361,youth,green,city,no
1,0.7212,middle,green,forest,no
1,0.715,youth,green,forest,no
1,0.8063,middle,black,forest,no
1,0.7142,senior,black,forest,no
1,0.9318,middle,green,forest,no
1,0.6588,middle,black,city,no
0,0.876,youth,red,city,no
0,0.3863,middle,red,city,no
0,0.5921,senior,black,city,no
1,0.7816,senior,green,city,no
0,0.6472,youth,black,city,no
0,0.387,senior,black,forest,no
1,0.8569,youth,black,city,no
1,0.7625,youth,black,city,no
