RHBMM,Accuracyyy,AGE,DRESS,Home,Jail
1,0.4196,youth,green,city,no
0,0.3896,middle,black,city,no
0,0.6544,senior,red,forest,no
1,0.727,middle,red,city,yes
0,0.8148,youth,black,city,no
1,0.7795,middle,black,city,no
1,0.3923,middle,black,city,no
1,0.7263,middle,green,city,no
0,0.6583,middle,black,city,yes
0,0.4854,youth,green,city,no
1,0.8438,youth,red,forest,no
1,0.7819,middle,red,city,no
1,0.6009,youth,green,forest,no
1,0.6582,middle,red,forest,no
1,0.6889,middle,black,city,no
0,0.5903,middle,black,city,no
0,0.7597,senior,black,city,no
1,0.753,youth,black,city,no
1,0.8222,youth,black,city,yes
0,0.8355,middle,black,city,no
1,0.9297,senior,red,city,yes
0,0.5354,middle,red,city,no
1,0.7541,youth,red,forest,no
0,0.5705,youth,green,city,no
1,0.8182,youth,green,city,no
1,0.7046,senior,green,city,no
1,0.7661,middle,green,forest,no
1,0.5657,youth,black,city,no
1,0.5307,youth,black,forest,no
0,0.4753,youth,green,city,no
0,0.8288,youth,black,city,no
1,0.7753,senior,green,city,no
1,0.5079,youth,green,forest,no
1,0.6567,youth,black,city,no
0,0.7673,youth,red,city,yes
0,0.8553,youth,red,city,no
0,0.6856,youth,black,city,yes
0,0.6527,youth,green,city,yes
1,0.5017,youth,black,forest,yes
0,0.6511,youth,green,city,yes
0,0.5728,youth,green,city,yes
0,0.652,youth,black,city,no
1,0.7236,senior,black,forest,no
0,0.6149,youth,black,city,no
1,0.5792,youth,black,forest,yes
1,0.8594,youth,red,forest,no
1,0.7838,youth,green,city,no
1,0.638,senior,green,forest,no
1,0.6289,youth,green,forest,no
1,0.9355,youth,green,city,no
0,0.6844,senior,black,city,no
1,0.75,youth,green,forest,no
0,0.7952,senior,red,city,no
0,0.5969,youth,red,city,no
1,0.7742,senior,green,city,yes
1,0.7561,senior,green,forest,no
1,0.7264,youth,green,forest,no
0,0.4231,youth,red,city,no
1,0.7842,middle,black,forest,no
0,0.4588,youth,red,city,no
1,0.8805,middle,red,city,no
0,0.5658,youth,black,city,no
1,0.7758,senior,red,city,no
0,0.6774,youth,red,forest,no
1,0.7442,youth,green,city,no
0,0.5852,middle,black,city,no
0,0.5259,youth,black,city,no
0,0.7058,middle,black,city,no
1,0.6125,middle,green,city,no
1,0.7311,middle,green,city,no
0,0.8039,youth,red,city,no
1,0.7507,middle,green,forest,no
1,0.6949,youth,green,forest,no
1,0.822,senior,black,forest,yes
1,0.6531,middle,black,city,no
0,0.6074,youth,green,city,yes
0,0.7221,middle,black,city,no
1,0.6261,youth,black,city,yes
1,0.7726,youth,black,forest,no
1,0.572,senior,green,city,no
0,0.8437,youth,red,forest,no
0,0.6672,middle,black,city,yes
0,0.8223,youth,black,city,no
1,0.704,youth,black,forest,no
1,0.8346,senior,green,city,no
0,0.5869,middle,red,city,no
1,0.8298,youth,black,forest,yes
1,0.5899,youth,black,city,yes
0,0.8117,youth,black,city,no
1,0.3274,youth,green,forest,no
1,0.8618,youth,red,forest,no
0,0.7572,senior,red,city,no
1,0.7701,middle,green,forest,no
1,0.8445,youth,black,city,yes
1,0.4988,middle,green,forest,no
1,0.7614,middle,black,city,no
1,0.6261,youth,green,city,no
1,0.5709,youth,black,forest,no
1,0.7431,senior,red,city,no
1,0.7845,senior,black,city,no
1,0.453,middle,green,forest,yes
1,0.921,youth,red,city,no
1,0.7081,youth,black,city,yes
0,0.7784,middle,red,city,no
1,0.4914,senior,black,city,no
1,0.8835,youth,green,forest,yes
0,0.7018,youth,black,city,no
1,0.7001,youth,red,city,no
1,0.5664,senior,red,city,no
1,0.5141,youth,green,forest,no
1,0.7897,middle,black,city,no
0,0.7341,youth,red,city,no
1,0.5791,youth,red,city,yes
1,0.8764,youth,green,forest,no
1,0.6653,youth,red,forest,no
1,0.6085,middle,green,forest,no
0,0.6795,youth,red,forest,no
0,0.7822,middle,black,city,no
1,0.5739,senior,green,city,no
0,0.8974,youth,black,city,no
1,0.4732,middle,black,city,no
0,0.8411,youth,black,city,no
1,0.8825,youth,red,forest,no
1,0.8961,youth,red,city,no
1,0.7115,middle,black,forest,no
0,0.7396,youth,red,city,yes
1,0.6102,youth,red,city,no
1,0.5291,middle,black,forest,no
0,0.6051,youth,red,city,no
0,0.8193,middle,black,city,no
1,0.6823,middle,green,city,no
1,0.9608,middle,black,city,yes
1,0.884,youth,black,city,no
1,0.6163,youth,green,city,no
1,0.751,middle,black,forest,yes
0,0.6547,youth,black,city,no
1,0.7267,youth,red,forest,no
1,0.5032,middle,black,forest,yes
1,0.765,middle,black,city,no
1,0.7027,middle,green,city,no
1,0.8595,senior,black,city,no
1,0.7438,senior,green,city,no
0,0.5041,senior,green,city,no
0,0.7142,youth,black,city,no
1,0.6186,youth,green,city,no
1,0.7846,senior,black,city,no
1,0.7663,youth,red,city,no
0,0.5507,youth,black,city,no
0,0.6502,middle,black,city,yes
0,0.6531,youth,red,city,no
1,0.5629,senior,green,forest,no
0,0.7294,youth,black,city,yes
1,0.5416,youth,red,forest,yes
1,0.7574,youth,red,forest,yes
1,0.7146,middle,black,forest,no
1,0.3599,middle,green,forest,no
0,0.7379,middle,black,city,no
0,0.6553,youth,black,city,yes
1,0.5797,youth,red,city,no
1,0.6118,youth,red,forest,no
0,0.5631,middle,green,city,no
1,0.8721,middle,black,city,no
0,0.8693,youth,black,city,no
1,0.4314,senior,green,city,no
0,0.6263,youth,red,city,no
1,0.7814,middle,black,city,no
0,0.4817,middle,green,city,no
1,0.7056,youth,black,forest,no
1,0.9582,senior,red,forest,no
1,0.6742,middle,black,city,no
1,0.685,youth,black,city,no
1,0.5518,senior,green,city,yes
0,0.6296,youth,green,city,no
0,0.3534,senior,red,city,no
1,0.5411,middle,black,city,no
1,0.6955,youth,green,forest,no
0,0.5221,youth,red,city,no
0,0.6727,youth,red,city,no
1,0.7182,middle,black,forest,no
0,0.6636,middle,green,city,no
1,0.6777,youth,red,city,no
1,0.3684,youth,black,city,no
0,0.5858,middle,green,city,no
0,0.6582,youth,red,city,no
0,0.7351,senior,black,city,no
1,0.6247,youth,black,forest,no
1,0.6463,youth,red,city,yes
1,0.7082,youth,black,city,no
1,0.7089,middle,black,city,no
1,0.6685,senior,red,city,no
1,0.8923,youth,green,city,no
1,0.7434,youth,red,city,yes
1,0.8071,middle,red,city,yes
1,0.59,middle,red,forest,no
0,0.6847,youth,black,city,no
1,0.702,senior,green,city,yes
0,0.9026,youth,red,city,no
0,0.7732,youth,red,city,no
1,0.9099,youth,red,forest,no
1,0.5278,middle,black,city,no
1,0.823,senior,black,city,no
0,0.7904,middle,black,city,no
0,0.7493,middle,black,city,no
0,0.7599,youth,red,forest,no
0,0.341,senior,black,forest,no
1,0.5607,youth,black,city,yes
0,0.784,youth,black,city,no
0,0.5754,youth,green,city,no
1,0.6207,youth,red,forest,yes
0,0.8555,youth,red,city,no
0,0.862,youth,black,city,no
1,0.7352,youth,black,forest,no
0,0.8415,middle,black,city,no
1,0.7536,senior,red,forest,no
0,0.8009,youth,red,city,no
1,0.5949,middle,red,city,no
0,0.5931,middle,red,forest,no
0,0.7561,middle,green,city,no
0,0.5376,senior,red,city,no
1,0.8297,youth,green,forest,no
0,0.7339,middle,black,city,yes
1,0.7451,middle,red,forest,no
0,0.5655,middle,green,city,no
0,0.4851,middle,black,city,yes
1,0.8605,youth,green,forest,no
0,0.7288,youth,red,city,no
1,0.6476,senior,green,city,no
0,0.6808,senior,red,forest,yes
1,0.7339,middle,red,city,no
0,0.643,senior,black,city,no
0,0.6192,youth,black,city,yes
0,0.6147,youth,black,city,no
0,0.6876,youth,red,city,no
1,0.5755,middle,black,forest,no
1,0.899,youth,black,city,yes
1,0.7288,middle,black,forest,no
0,0.7741,youth,red,city,no
1,0.6016,youth,green,city,no
1,0.5446,youth,red,city,no
0,0.7461,youth,black,city,no
1,0.7907,youth,black,city,no
0,0.8429,youth,red,city,no
0,0.599,middle,green,city,no
1,0.843,youth,green,city,no
0,0.6277,senior,red,city,no
1,0.6272,middle,green,forest,no
1,0.6492,middle,black,forest,no
0,0.6187,middle,red,forest,no
0,0.5336,middle,black,city,no
1,0.5939,middle,black,forest,yes
0,0.6426,youth,black,city,no
0,0.7854,middle,red,city,no
1,0.6725,senior,green,city,no
1,0.5169,middle,black,city,no
1,0.7504,middle,green,forest,no
1,0.6963,senior,red,forest,no
1,0.7187,senior,green,forest,no
1,0.7508,youth,red,city,no
0,0.7618,middle,green,city,no
0,0.3835,youth,black,city,no
0,0.7157,middle,black,city,no
1,0.6909,senior,black,forest,no
1,0.7327,youth,black,city,no
1,0.5665,youth,green,forest,no
0,0.7354,youth,black,city,no
1,0.5219,youth,red,city,yes
1,0.776,middle,red,forest,no
1,0.703,youth,green,city,yes
1,0.6251,youth,green,city,no
1,0.8499,middle,black,city,yes
1,0.895,youth,red,forest,yes
1,0.6198,youth,black,city,yes
1,0.8504,senior,black,city,no
1,0.6469,senior,green,city,no
1,0.7347,youth,red,forest,no
1,0.8036,middle,green,city,yes
0,0.4605,youth,green,city,no
1,0.7255,middle,green,city,no
1,0.5415,youth,green,city,no
1,0.7415,senior,red,forest,no
1,0.7557,senior,green,forest,yes
1,0.6295,middle,red,city,no
1,0.5521,middle,green,forest,no
1,0.7124,youth,green,forest,no
1,0.8236,middle,red,city,no
0,0.588,youth,black,forest,no
0,0.7298,middle,red,city,no
1,0.6909,middle,black,forest,no
1,0.4888,senior,green,city,no
1,0.8136,middle,green,forest,no
0,0.6793,middle,red,city,no
1,0.785,youth,green,city,no
1,0.681,youth,red,forest,no
0,0.8267,senior,black,forest,no
1,0.4567,youth,red,forest,no
0,0.6383,middle,black,city,no
0,0.7829,middle,black,city,no
1,0.8947,middle,red,city,no
0,0.6801,middle,red,forest,no
0,0.6629,senior,red,forest,no
1,0.8835,middle,red,city,no
1,0.7108,youth,green,city,no
1,0.7935,youth,red,forest,no
0,0.5593,youth,red,forest,yes
1,0.859,youth,green,city,no
1,0.7141,middle,green,city,no
0,0.6862,senior,red,city,no
1,0.5962,senior,green,forest,no
1,0.8125,youth,green,forest,no
1,0.4183,youth,green,city,no
0,0.7725,youth,red,city,no
0,0.6914,middle,red,city,no
1,0.939,senior,green,city,no
0,0.5322,youth,red,city,no
0,0.5336,youth,black,city,no
1,0.7291,youth,green,city,no
0,0.6245,middle,red,city,no
1,0.788,youth,black,forest,no
1,0.8677,senior,green,city,no
1,0.7307,youth,black,city,yes
0,0.7127,youth,green,city,no
0,0.7772,youth,red,city,no
1,0.7048,middle,green,forest,no
1,0.7416,youth,green,city,no
0,0.7622,youth,black,city,no
0,0.8416,youth,black,city,no
1,0.8672,middle,red,city,no
0,0.7006,youth,red,city,no
1,0.6953,middle,black,city,no
0,0.443,middle,red,city,no
0,0.6226,youth,red,forest,no
0,0.7548,middle,black,city,no
0,0.3783,youth,red,city,yes
1,0.6456,youth,green,city,yes
0,0.7902,youth,black,city,no
1,0.6427,senior,red,city,no
1,0.7376,youth,green,city,no
0,0.6075,youth,green,city,no
1,0.6426,middle,red,city,no
0,0.566,middle,red,city,no
1,0.5749,middle,green,city,no
0,0.6111,senior,black,city,no
1,0.8646,youth,black,city,yes
0,0.7838,youth,red,city,no
1,0.7646,senior,red,city,no
0,0.7238,middle,red,city,no
0,0.6263,senior,black,forest,no
0,0.9281,middle,red,city,no
1,0.7059,youth,green,forest,no
0,0.4821,youth,green,city,no
1,0.5973,youth,green,city,no
1,0.6755,youth,red,forest,no
0,0.543,senior,red,city,no
0,0.6057,youth,black,city,no
0,0.8942,youth,green,city,yes
1,0.813,youth,green,forest,no
1,0.6843,youth,green,city,yes
0,0.7192,youth,red,city,no
1,0.5772,senior,green,forest,no
1,0.649,senior,green,forest,no
0,0.6773,senior,black,city,no
1,0.7967,senior,black,forest,no
1,0.8692,youth,black,city,no
1,0.878,youth,red,forest,no
0,0.7931,senior,black,city,no
1,0.6195,senior,red,city,no
0,0.816,middle,black,city,no
1,0.8202,middle,green,city,no
0,0.7973,middle,black,city,no
0,0.5672,youth,red,forest,yes
1,0.8058,senior,red,city,yes
1,0.8574,middle,red,city,yes
0,0.7513,middle,green,city,yes
0,0.5546,middle,green,city,no
0,0.873,youth,green,city,no
0,0.7893,senior,red,city,no
1,0.6786,youth,red,forest,no
0,0.6532,youth,black,city,no
0,0.5431,youth,black,city,no
0,0.7778,senior,red,forest,yes
1,0.8865,youth,black,forest,yes
0,0.8293,youth,black,city,yes
0,0.6573,youth,red,city,no
0,0.7295,youth,green,city,yes
1,0.742,senior,black,city,no
0,0.6628,middle,red,city,no
1,0.7774,youth,red,city,yes
1,0.8812,senior,green,forest,no
0,0.6956,middle,black,city,yes
1,0.8173,middle,black,city,no
0,0.4939,middle,black,city,yes
0,0.7423,senior,black,city,no
1,0.6276,middle,green,city,no
1,0.5772,middle,green,city,no
1,0.8276,youth,green,forest,no
1,0.7177,senior,green,forest,no
1,0.3642,senior,red,forest,no
1,0.8851,youth,green,city,no
1,0.6234,senior,black,forest,no
1,0.6181,senior,black,forest,yes
1,0.8406,middle,green,forest,no
0,0.6374,youth,black,city,yes
0,0.6181,youth,red,city,no
0,0.8967,senior,red,city,no
1,0.6727,middle,black,forest,no
0,0.572,middle,black,city,no
0,0.8347,middle,red,city,no
1,0.5816,youth,black,city,no
0,0.5869,senior,red,forest,no
1,0.6239,youth,black,forest,no
0,0.6716,senior,red,city,no
1,0.6179,youth,green,city,no
1,0.5672,youth,black,forest,yes
1,0.8566,middle,red,forest,no
0,0.5954,senior,green,city,no
0,0.6763,middle,red,city,no
0,0.8359,middle,black,city,no
0,0.7026,youth,red,city,no
1,0.7016,senior,black,city,no
0,0.6257,youth,black,city,no
1,0.7401,youth,red,city,no
0,0.8532,youth,red,city,no
1,0.7008,youth,black,forest,no
0,0.5652,youth,black,city,no
1,0.7596,senior,black,forest,no
0,0.7856,middle,black,city,no
0,0.7563,middle,black,city,no
1,0.7654,senior,black,forest,no
1,0.4888,youth,black,city,no
0,0.6081,senior,green,city,no
1,0.8649,middle,green,city,no
0,0.6573,youth,green,city,no
1,0.8045,senior,black,forest,no
0,0.7213,youth,red,forest,no
0,0.5663,middle,green,city,no
0,0.6477,youth,red,forest,no
0,0.7059,middle,red,city,yes
0,0.8976,senior,green,city,no
0,0.7784,middle,black,city,yes
1,0.8271,middle,black,forest,no
1,0.6286,senior,green,city,no
1,0.8092,middle,black,forest,no
0,0.8981,middle,red,city,no
1,0.7128,senior,black,forest,no
1,0.6813,youth,green,city,yes
0,0.3445,youth,red,city,no
1,0.8141,senior,green,forest,no
0,0.7701,youth,black,city,no
1,0.6918,senior,green,forest,no
0,0.6836,senior,red,city,no
0,0.5404,middle,red,city,no
0,0.5142,middle,red,city,no
1,0.5943,middle,green,city,no
1,0.6454,middle,black,city,no
0,0.6559,youth,black,city,no
1,0.7287,youth,green,city,no
1,0.8949,youth,black,forest,no
1,0.7078,middle,black,forest,no
0,0.489,youth,red,city,no
1,0.5271,youth,green,forest,no
1,0.8088,senior,black,city,no
1,0.8801,middle,black,forest,yes
0,0.6629,middle,red,city,no
1,0.7489,middle,black,forest,no
0,0.6252,middle,black,city,no
0,0.6634,middle,black,forest,no
1,0.8986,senior,green,city,no
1,0.7954,middle,black,city,no
0,0.6489,senior,black,city,no
1,0.7523,middle,green,forest,no
1,0.8708,youth,red,forest,no
1,0.782,youth,black,forest,no
0,0.7027,senior,red,city,no
1,0.5646,youth,red,city,no
1,0.7065,middle,green,city,no
1,0.6471,middle,black,city,no
0,0.7083,senior,red,city,no
0,0.4537,youth,black,city,no
0,0.7434,middle,black,city,no
1,0.79,middle,red,forest,no
1,0.5266,youth,red,forest,yes
1,0.6672,youth,green,city,no
1,0.624,youth,red,city,yes
1,0.5481,middle,red,city,no
1,0.7371,youth,black,city,no
1,0.7802,senior,red,city,yes
0,0.4602,youth,red,city,no
0,0.5816,youth,black,city,no
0,0.7404,middle,red,city,no
1,0.7131,youth,green,city,no
0,0.8237,youth,green,city,yes
1,0.777,youth,red,city,yes
0,0.6278,youth,red,forest,no
1,0.7799,middle,red,forest,yes
1,0.6447,youth,green,forest,no
1,0.7973,youth,red,city,no
0,0.3778,senior,green,forest,no
1,0.6093,senior,red,forest,yes
0,0.7726,youth,black,city,no
1,0.595,youth,green,forest,no
0,0.8669,middle,red,city,yes
1,0.7385,youth,green,city,no
1,0.8695,senior,green,city,no
0,0.7025,youth,red,city,no
1,0.5966,youth,green,forest,yes
0,0.5442,senior,black,city,yes
1,0.7614,youth,black,forest,no
0,0.7551,middle,red,city,no
1,0.6793,middle,red,city,no
1,0.6282,senior,red,city,no
0,0.5852,middle,red,city,no
1,0.7676,youth,green,city,no
1,0.5282,middle,red,city,no
1,0.6925,middle,black,forest,no
0,0.5531,youth,black,forest,no
0,0.7145,middle,black,city,no
1,0.9164,middle,red,forest,no
0,0.418,youth,black,city,no
1,0.6927,youth,black,forest,no
1,0.6439,youth,green,city,no
1,0.5429,youth,black,city,no
1,0.7088,middle,red,forest,no
1,0.7115,youth,red,city,no
0,0.8196,youth,red,forest,no
1,0.8414,youth,black,city,yes
1,0.6254,youth,red,city,no
0,0.6158,senior,red,forest,no
1,0.727,middle,black,city,yes
0,0.8456,middle,green,city,no
1,0.6506,youth,green,city,no
0,0.803,youth,black,city,no
1,0.6301,youth,black,forest,yes
1,0.8803,youth,black,city,no
0,0.5861,youth,green,city,no
0,0.6825,youth,black,city,no
1,0.615,youth,red,forest,yes
1,0.622,middle,black,forest,no
0,0.5436,youth,black,city,no
1,0.7063,youth,red,forest,yes
0,0.5294,youth,red,city,no
1,0.6604,youth,green,forest,yes
1,0.6399,middle,black,city,no
0,0.6966,youth,black,city,no
1,0.7105,senior,black,city,no
0,0.736,youth,red,city,no
1,0.6837,youth,green,city,no
0,0.6419,middle,red,city,no
1,0.7124,youth,green,forest,no
1,0.4795,youth,green,city,no
0,0.7027,youth,black,city,yes
1,0.6422,middle,red,city,no
1,0.7572,senior,black,city,no
0,0.683,middle,black,forest,no
1,0.9368,middle,green,city,no
1,0.7099,senior,green,forest,no
1,0.8364,youth,black,forest,no
1,0.5275,youth,green,city,no
1,0.6885,youth,green,city,yes
0,0.5428,youth,red,city,no
1,0.8782,youth,black,city,no
1,0.6304,youth,black,forest,no
0,0.5271,youth,black,city,yes
1,0.9718,senior,green,city,no
0,0.7446,senior,red,city,no
0,0.511,middle,black,city,no
1,0.8013,middle,green,city,yes
1,0.7108,senior,black,forest,no
1,0.9165,middle,green,forest,no
0,0.6128,senior,green,city,no
1,0.8696,senior,red,city,yes
0,0.6347,middle,red,forest,no
1,0.9223,middle,black,city,yes
0,0.5271,middle,green,city,no
1,0.7685,youth,red,city,no
1,0.7487,youth,red,forest,no
0,0.6193,middle,black,city,no
1,0.7395,senior,black,city,yes
1,0.6211,middle,green,forest,no
1,0.751,middle,black,city,no
1,0.7606,middle,green,city,no
0,0.8293,senior,red,forest,no
0,0.7536,middle,red,forest,no
0,0.6621,middle,black,city,no
0,0.6667,youth,red,city,no
1,0.7114,youth,red,city,no
1,0.7437,senior,green,forest,yes
0,0.8461,senior,red,city,no
1,0.8734,middle,black,forest,no
0,0.6937,senior,red,city,yes
1,0.6781,middle,green,city,yes
0,0.7666,youth,black,city,no
1,0.793,middle,green,city,no
0,0.7214,youth,green,city,yes
0,0.8418,youth,black,city,no
1,0.9078,senior,black,city,no
0,0.8795,senior,red,city,no
0,0.508,youth,green,city,no
1,0.5933,youth,black,forest,no
0,0.3668,youth,black,city,no
0,0.8398,youth,red,city,no
1,0.7933,middle,green,city,no
0,0.7474,youth,red,city,no
0,0.7348,middle,red,city,yes
1,0.4913,youth,black,forest,yes
1,0.7473,senior,red,city,no
1,0.7744,senior,black,forest,no
1,0.5119,youth,black,forest,no
1,0.7799,youth,black,forest,no
0,0.4975,middle,red,city,no
1,0.5651,senior,black,city,no
0,0.4606,youth,red,forest,yes
0,0.8516,middle,red,city,no
1,0.5965,youth,red,city,yes
1,0.7655,youth,green,forest,no
0,0.6746,middle,black,city,yes
1,0.6236,youth,red,city,no
0,0.6638,middle,red,city,no
1,0.9226,middle,red,city,yes
1,0.8246,middle,green,city,yes
0,0.4887,youth,black,city,no
0,0.7243,middle,black,city,no
0,0.732,youth,black,city,no
0,0.4972,senior,black,city,yes
1,0.7992,youth,black,city,no
1,0.5126,youth,green,city,no
0,0.5093,middle,green,city,no
0,0.6061,middle,red,city,yes
0,0.5503,middle,red,city,no
1,0.7359,youth,green,city,no
0,0.6125,middle,red,city,no
1,0.7127,senior,green,city,no
0,0.4847,middle,red,city,no
1,0.7535,middle,green,city,no
1,0.7637,senior,green,city,no
0,0.7849,middle,green,city,no
1,0.8608,middle,red,city,no
0,0.5315,middle,black,forest,no
0,0.6182,youth,red,forest,no
0,0.8374,middle,black,city,no
0,0.7006,middle,black,city,no
1,0.8001,youth,black,forest,no
0,0.7525,middle,red,city,no
0,0.7354,middle,black,city,no
1,0.7075,middle,green,forest,no
1,0.9102,youth,red,city,no
0,0.7722,middle,black,city,yes
1,0.4847,youth,green,forest,yes
1,0.8171,youth,red,forest,yes
0,0.9265,senior,black,city,no
0,0.5387,middle,black,city,no
0,0.8088,middle,black,city,no
0,0.5444,middle,green,city,no
0,0.7056,youth,green,city,no
1,0.8249,middle,green,forest,no
1,0.693,middle,green,forest,no
0,0.8312,middle,black,city,yes
1,0.6805,middle,black,forest,no
1,0.7288,senior,black,forest,no
1,0.6486,middle,black,forest,no
1,0.5376,middle,black,forest,no
0,0.7654,youth,black,city,no
1,0.7957,youth,black,forest,no
0,0.6476,youth,red,city,no
0,0.6677,middle,green,city,no
1,0.8383,youth,green,city,yes
1,0.9217,middle,black,city,no
0,0.5271,youth,red,forest,yes
1,0.8095,youth,black,city,no
0,0.7539,youth,black,forest,no
1,0.8643,youth,black,city,no
1,0.7244,middle,green,city,no
0,0.5798,middle,red,city,no
1,0.8399,middle,green,forest,no
0,0.8471,middle,green,city,no
0,0.5769,senior,black,city,yes
0,0.8092,youth,black,city,no
0,0.7849,middle,red,city,no
1,0.4125,youth,green,forest,no
0,0.7292,middle,black,forest,no
1,0.677,senior,black,city,no
0,0.8523,youth,black,city,no
1,0.7208,senior,red,forest,no
0,0.8468,youth,red,forest,no
0,0.5636,middle,black,city,no
1,0.7402,youth,black,city,no
1,0.7952,senior,red,city,no
0,0.5069,youth,red,city,no
1,0.5939,youth,black,city,no
1,0.9074,middle,black,city,no
0,0.8184,middle,red,city,no
1,0.861,youth,red,forest,no
0,0.4607,youth,black,city,no
1,0.768,middle,green,forest,no
0,0.5965,youth,red,city,no
0,0.759,youth,black,city,no
1,0.6988,middle,green,forest,no
0,0.6883,youth,black,forest,yes
1,0.6094,youth,black,forest,no
1,0.8524,youth,black,city,no
1,0.5076,youth,red,forest,no
0,0.8054,middle,red,city,no
1,0.6663,middle,black,forest,no
1,0.8185,youth,green,forest,no
0,0.8292,middle,red,city,no
0,0.64,youth,black,city,no
0,0.8125,middle,black,city,no
1,0.8108,middle,black,city,no
1,0.5959,middle,green,city,no
1,0.8733,youth,black,city,no
1,0.6096,youth,black,city,no
0,0.5709,youth,black,city,yes
1,0.8374,middle,black,city,no
1,0.71,senior,green,forest,no
1,0.6367,youth,black,city,no
1,0.8771,middle,black,city,no
1,0.7693,middle,green,city,no
0,0.6139,middle,black,forest,no
1,0.5564,senior,red,forest,yes
0,0.7946,youth,red,city,no
1,0.7477,youth,red,city,no
0,0.7671,middle,red,city,no
0,0.7456,middle,red,forest,no
1,0.7795,middle,black,forest,no
0,0.8217,middle,red,city,yes
0,0.3836,senior,green,city,no
1,0.9203,youth,green,city,no
1,0.7233,middle,green,forest,no
1,0.6352,senior,black,city,no
0,0.7568,youth,red,forest,no
1,0.7994,youth,green,forest,no
1,0.7344,middle,black,city,yes
1,0.623,middle,red,forest,no
0,0.7456,youth,green,city,no
1,0.7452,senior,red,city,no
1,0.8282,youth,green,city,yes
0,0.8035,youth,red,city,no
0,0.8775,youth,green,city,no
1,0.7608,middle,green,city,no
1,0.6196,middle,green,city,yes
1,0.7855,youth,black,forest,no
1,0.6455,middle,red,forest,no
1,0.4993,middle,black,forest,no
0,0.6533,youth,green,city,no
1,0.8393,senior,black,forest,no
0,0.7088,youth,black,forest,no
0,0.6438,youth,red,city,no
0,0.798,senior,red,city,no
1,0.7829,youth,green,city,no
0,0.5764,middle,red,city,no
1,0.7891,middle,green,forest,no
1,0.7912,youth,red,forest,no
1,0.6698,middle,green,city,no
0,0.8372,middle,red,city,no
1,0.9001,senior,red,forest,no
1,0.8302,youth,black,city,no
1,0.6658,youth,black,city,no
0,0.8145,youth,black,city,no
0,0.4405,youth,black,city,no
0,0.5777,middle,black,city,no
1,0.5494,youth,green,city,no
0,0.701,senior,black,city,no
0,0.7368,youth,red,forest,no
0,0.7673,youth,red,city,no
0,0.7389,youth,green,city,no
1,0.5717,senior,green,forest,no
0,0.5812,youth,green,city,no
0,0.762,middle,green,city,no
0,0.6595,youth,red,city,no
0,0.6345,youth,green,city,no
1,0.6327,youth,black,city,no
1,0.7746,youth,black,city,no
1,0.586,youth,black,city,no
1,0.6881,youth,green,forest,no
1,0.8913,youth,black,forest,no
1,0.6521,middle,green,city,no
1,0.8152,middle,black,city,yes
0,0.8302,youth,green,city,no
1,0.8174,middle,black,city,no
1,0.7203,senior,black,forest,no
1,0.7178,youth,black,city,yes
1,0.5501,youth,red,city,no
1,0.6444,youth,green,city,no
1,0.3493,senior,green,city,no
0,0.8882,youth,black,city,no
1,0.8265,senior,green,forest,no
0,0.7255,middle,black,city,no
1,0.7728,youth,black,city,no
1,0.473,middle,red,city,no
1,0.6045,youth,red,city,no
1,0.8257,senior,black,city,no
0,0.7011,middle,black,city,no
1,0.7635,youth,green,forest,yes
0,0.6429,senior,black,city,no
0,0.8352,youth,green,city,no
1,0.644,senior,black,city,no
1,0.5855,middle,red,city,no
1,0.5752,youth,green,city,no
0,0.448,youth,green,city,no
1,0.6607,middle,black,city,no
1,0.6904,youth,green,forest,no
1,0.756,youth,green,forest,yes
1,0.6865,senior,black,forest,no
1,0.7964,middle,black,forest,no
1,0.7555,middle,black,city,no
1,0.7035,middle,green,forest,no
1,0.6553,senior,black,city,no
0,0.6719,middle,green,city,no
1,0.8156,senior,green,city,no
1,0.6674,youth,black,city,yes
0,0.7064,youth,black,city,no
0,0.8465,senior,black,city,no
0,0.6924,senior,red,forest,no
1,0.7777,middle,red,city,no
1,0.5929,youth,red,city,no
0,0.5522,youth,red,city,no
1,0.8334,middle,red,city,no
1,0.6283,senior,black,forest,no
1,0.8145,middle,green,city,no
1,0.6021,youth,green,city,no
1,0.5832,youth,black,city,no
1,0.6861,middle,black,forest,no
1,0.6359,middle,red,city,no
1,0.745,youth,green,city,no
0,0.7333,middle,green,city,no
0,0.4599,middle,green,city,yes
0,0.7192,senior,black,city,no
1,0.6934,youth,green,forest,no
0,0.7184,youth,green,city,no
0,0.5495,youth,green,city,no
1,0.6236,middle,green,city,no
1,0.8067,middle,green,forest,no
0,0.4263,middle,black,city,no
0,0.6134,middle,red,forest,yes
1,0.7131,youth,black,forest,yes
1,0.7255,youth,green,city,yes
0,0.6614,middle,green,city,no
0,0.6767,youth,black,city,no
1,0.8404,middle,black,city,no
0,0.8485,senior,black,city,no
1,0.6444,youth,red,city,no
1,0.5696,middle,black,forest,no
1,0.6588,middle,red,city,no
0,0.5354,youth,red,forest,no
0,0.6357,senior,red,city,yes
1,0.5369,middle,black,forest,yes
1,0.8995,youth,green,city,no
1,0.8016,youth,red,city,no
1,0.6399,middle,black,forest,no
0,0.9021,middle,black,city,no
0,0.6631,middle,black,city,no
1,0.852,middle,green,city,yes
1,0.5705,senior,red,city,no
0,0.6865,middle,red,forest,no
