RHBMM,Accuracyyy,AGE,DRESS,Home,Jail
0,0.8103,middle,red,city,no
1,0.772,youth,green,forest,no
1,0.4674,middle,green,forest,no
0,0.6534,youth,black,city,no
1,0.7066,youth,red,city,yes
1,0.6129,youth,black,forest,no
1,0.8365,youth,black,forest,yes
1,0.7403,senior,black,forest,no
0,0.7582,middle,black,city,no
0,0.6183,middle,black,city,no
0,0.7453,youth,red,city,no
0,0.6919,middle,red,city,no
0,0.4924,youth,red,forest,no
0,0.7375,youth,green,city,no
1,0.592,middle,red,forest,no
0,0.7303,youth,green,city,no
1,0.7304,youth,black,city,no
1,0.8672,youth,black,forest,no
0,0.5628,youth,black,forest,no
1,0.8383,youth,red,forest,no
1,0.5928,senior,red,forest,no
1,0.8957,senior,green,city,yes
1,0.822,senior,green,city,yes
1,0.7143,youth,black,forest,no
1,0.5035,youth,green,forest,no
0,0.6347,youth,red,forest,no
0,0.744,youth,black,city,no
0,0.5039,middle,black,city,no
1,0.7624,senior,green,forest,no
1,0.7849,youth,green,city,no
1,0.8326,youth,red,forest,no
1,0.7551,senior,black,city,no
0,0.8482,senior,black,city,no
0,0.7069,senior,black,city,no
1,0.8165,middle,black,city,no
1,0.6823,youth,black,city,no
0,0.4023,middle,green,city,no
1,0.7379,youth,green,city,no
1,0.7353,middle,red,city,yes
1,0.7769,middle,black,city,no
1,0.6395,middle,black,city,no
1,0.6951,senior,black,city,no
0,0.5494,senior,green,city,yes
0,0.6289,middle,red,forest,no
0,0.7219,senior,green,city,no
0,0.5599,middle,green,city,yes
1,0.5514,youth,green,city,yes
1,0.8856,senior,red,forest,no
0,0.8146,youth,red,forest,no
1,0.6845,senior,black,forest,no
0,0.5881,youth,red,city,no
1,0.5705,youth,green,forest,no
1,0.8685,youth,black,forest,no
0,0.7017,middle,red,forest,no
0,0.361,middle,black,city,no
1,0.8119,middle,green,city,no
0,0.8336,middle,black,city,no
1,0.4713,youth,black,forest,yes
1,0.5847,youth,black,forest,no
1,0.7459,youth,black,city,no
1,0.8153,middle,green,forest,no
0,0.6396,youth,red,city,no
0,0.889,middle,black,city,no
1,0.6361,middle,red,city,no
0,0.7001,senior,black,city,no
1,0.7908,youth,black,city,no
0,0.714,senior,black,city,yes
0,0.7425,youth,black,city,yes
0,0.6692,youth,red,city,no
1,0.7705,middle,green,city,no
0,0.4125,middle,black,forest,yes
1,0.7163,middle,red,forest,no
1,0.5165,youth,green,city,yes
0,0.6906,senior,red,city,no
1,0.6916,middle,black,forest,no
0,0.7034,senior,green,city,yes
1,0.8662,senior,red,forest,no
1,0.8845,senior,green,forest,no
1,0.7445,youth,black,city,no
1,0.8619,senior,green,city,no
1,0.6758,middle,black,city,yes
0,0.3902,youth,black,forest,no
1,0.5498,senior,red,forest,no
1,0.7523,senior,green,city,no
1,0.7099,youth,black,city,no
0,0.6336,middle,green,city,no
1,0.567,youth,red,forest,no
0,0.5803,youth,red,city,no
0,0.6984,youth,red,city,no
0,0.5369,senior,red,city,no
1,0.4487,senior,green,forest,no
0,0.6918,middle,black,city,no
1,0.671,middle,red,city,no
1,0.7691,senior,black,city,no
0,0.7329,senior,black,city,no
1,0.6248,youth,black,city,no
0,0.7011,youth,green,city,no
1,0.5677,senior,green,forest,no
1,0.6634,senior,green,city,no
1,0.8075,senior,black,city,no
1,0.7306,youth,green,forest,no
0,0.6348,senior,black,city,no
1,0.7135,middle,green,city,no
1,0.7726,senior,red,forest,no
1,0.86240000000000006,youth,black,city,no
0,0.757,middle,red,city,no
0,0.5854,senior,red,city,no
1,0.8731,senior,black,forest,no
0,0.552,youth,green,city,no
1,0.3801,senior,green,city,no
1,0.6001,youth,black,city,no
1,0.7318,middle,green,city,yes
0,0.7499,youth,red,city,no
1,0.4966,middle,green,city,no
0,0.7202,youth,black,city,no
1,0.5751,senior,red,forest,no
1,0.6466,middle,black,forest,no
1,0.7338,youth,green,forest,no
1,0.7603,middle,red,forest,no
1,0.6915,middle,green,city,no
1,0.6415,middle,green,city,no
0,0.695,middle,green,city,no
0,0.5732,youth,red,city,no
0,0.5986,middle,red,forest,no
1,0.7461,youth,red,forest,no
1,0.6891,middle,green,forest,no
1,0.7805,middle,green,city,no
1,0.9015,middle,red,city,no
0,0.7229,youth,black,forest,no
0,0.8227,middle,black,city,no
1,0.89,senior,green,forest,no
1,0.6527,middle,green,city,no
0,0.599,middle,red,city,no
1,0.7567,senior,black,city,no
1,0.7222,middle,green,city,no
1,0.5717,middle,black,forest,no
1,0.7398,middle,green,city,yes
1,0.7228,youth,black,city,no
0,0.8295,middle,green,city,yes
1,0.6899,youth,black,city,no
0,0.7589,senior,red,city,yes
1,0.6728,senior,black,city,no
0,0.5252,middle,black,city,no
1,0.7166,senior,green,forest,no
0,0.7406,middle,red,city,no
0,0.5764,youth,black,city,no
1,0.6621,middle,green,city,yes
0,0.6362,middle,red,city,no
1,0.6418,youth,red,city,no
1,0.7482,middle,green,city,no
1,0.6044,senior,green,forest,no
1,0.6928,middle,green,city,no
1,0.6835,youth,green,city,no
1,0.7207,middle,black,forest,no
1,0.6975,youth,black,city,no
0,0.6021,middle,black,city,no
1,0.5422,youth,green,city,no
1,0.6771,youth,red,forest,no
0,0.7794,middle,green,city,no
1,0.7103,middle,black,forest,no
1,0.8823,middle,red,city,no
1,0.5011,youth,black,city,no
1,0.7423,youth,red,city,yes
1,0.7578,youth,red,forest,no
1,0.6356,youth,black,city,no
0,0.8952,senior,red,city,no
1,0.8845,senior,red,city,no
0,0.7685,youth,red,forest,no
0,0.6043,middle,red,city,yes
0,0.8618,youth,black,city,no
1,0.5082,senior,black,city,yes
0,0.4573,middle,black,city,no
0,0.4435,youth,black,city,yes
1,0.5151,middle,green,city,no
1,0.8265,middle,black,city,no
1,0.8776,senior,green,city,no
1,0.7553,youth,red,forest,no
0,0.8071,youth,black,city,no
1,0.7679,senior,red,city,no
0,0.7884,middle,green,city,yes
0,0.9181,senior,black,city,no
0,0.7401,middle,black,city,no
0,0.4913,youth,red,city,no
1,0.9315,youth,black,city,no
0,0.5963,youth,red,forest,no
1,0.7453,youth,green,forest,no
1,0.6951,senior,red,city,yes
0,0.8837,youth,black,city,no
1,0.7417,senior,green,forest,no
0,0.7394,youth,red,city,no
0,0.7213,youth,black,city,no
1,0.642,youth,green,city,no
0,0.8416,senior,red,city,no
1,0.7653,youth,red,forest,yes
1,0.824,middle,red,city,no
0,0.7443,youth,black,city,no
1,0.7232,youth,green,city,no
0,0.5847,youth,black,city,no
1,0.8206,youth,green,forest,yes
0,0.7485,senior,red,city,no
1,0.8501,senior,green,forest,no
1,0.9124,youth,black,forest,no
1,0.6866,youth,green,city,no
1,0.701,middle,green,city,no
1,0.8104,youth,red,city,no
1,0.6538,youth,black,city,no
1,0.7633,senior,red,city,no
0,0.8239,senior,black,city,yes
1,0.5911,youth,red,city,no
0,0.5663,youth,red,forest,no
0,0.647,youth,green,city,no
0,0.7398,middle,black,city,no
0,0.5745,middle,black,city,yes
1,0.6251,youth,green,city,yes
1,0.5724,middle,black,city,no
0,0.7881,youth,black,city,yes
0,0.5105,youth,green,city,no
1,0.7117,middle,black,city,yes
1,0.7695,middle,black,forest,no
1,0.7115,middle,green,city,yes
1,0.7127,youth,black,city,no
0,0.6228,youth,red,forest,yes
1,0.8448,youth,black,city,no
0,0.5753,youth,red,city,no
0,0.4691,senior,black,city,no
0,0.6505,youth,green,city,no
1,0.5606,youth,green,forest,no
1,0.5476,youth,red,city,no
1,0.7974,youth,green,city,no
0,0.7393,middle,red,city,no
0,0.459,youth,red,forest,no
0,0.4733,youth,red,city,no
1,0.8468,youth,black,forest,no
1,0.6371,middle,red,forest,no
0,0.7253,middle,red,forest,no
0,0.6839,youth,black,forest,no
1,0.8075,middle,red,forest,no
0,0.8845,youth,red,city,no
1,0.7636,senior,green,forest,no
0,0.8663,middle,red,city,no
1,0.7104,middle,green,city,no
0,0.8897,youth,black,city,no
0,0.8421,senior,red,city,no
0,0.6144,youth,black,city,no
0,0.7793,youth,black,city,no
1,0.7665,middle,black,forest,no
0,0.6184,youth,green,city,no
1,0.4619,middle,red,forest,yes
1,0.4648,senior,green,city,no
1,0.4601,senior,green,city,no
1,0.7749,middle,red,forest,no
1,0.6949,middle,green,city,no
0,0.5597,middle,black,city,yes
1,0.6609,middle,green,city,no
1,0.8228,middle,black,forest,no
0,0.7263,senior,black,city,yes
1,0.5311,youth,red,forest,no
1,0.6446,middle,green,forest,no
1,0.8335,senior,red,city,no
0,0.8606,youth,black,city,no
1,0.8756,middle,black,forest,no
1,0.77,youth,red,forest,no
0,0.7637,middle,black,city,no
0,0.7348,middle,red,city,yes
1,0.5754,youth,black,forest,no
0,0.7018,youth,black,city,no
0,0.8598,middle,green,city,no
1,0.7719,senior,green,city,no
1,0.6492,youth,red,city,no
1,0.5721,youth,black,city,no
1,0.7801,middle,green,city,no
0,0.4823,senior,black,forest,no
0,0.6062,middle,red,city,no
1,0.4612,youth,green,city,no
1,0.482,youth,black,city,no
1,0.5244,youth,black,forest,no
0,0.577,middle,black,city,no
1,0.7733,middle,black,city,no
1,0.8039,youth,red,forest,no
0,0.8013,youth,green,city,no
0,0.7566,senior,red,city,no
0,0.6387,youth,red,city,no
0,0.6632,middle,black,city,no
0,0.6444,senior,green,city,no
1,0.5108,youth,black,forest,no
1,0.6115,youth,green,city,no
1,0.758,youth,green,forest,no
0,0.54,youth,black,city,no
1,0.5157,senior,green,forest,no
1,0.4583,youth,black,forest,no
1,0.6276,senior,red,city,no
0,0.6178,senior,green,city,no
1,0.7063,senior,red,city,no
1,0.649,youth,green,city,no
1,0.5302,middle,black,city,no
1,0.7922,middle,green,city,no
1,0.6391,youth,red,forest,no
1,0.772,senior,green,forest,no
0,0.5959,middle,red,city,no
0,0.6405,middle,black,city,no
0,0.9195,middle,red,city,no
1,0.7926,middle,black,forest,no
0,0.6205,middle,black,forest,no
0,0.6957,youth,black,city,no
1,0.9064,senior,green,city,no
1,0.2588,middle,green,city,no
0,0.76,middle,red,city,no
0,0.3921,youth,black,city,no
1,0.8519,middle,green,forest,no
0,0.7025,middle,green,city,no
1,0.5679,middle,green,city,yes
1,0.5742,youth,black,forest,no
0,0.9391,senior,red,forest,no
1,0.8163,middle,green,city,no
0,0.8641,senior,black,city,no
0,0.7181,youth,black,forest,no
1,0.7334,middle,red,forest,yes
0,0.7217,youth,green,city,no
1,0.7726,middle,red,city,no
1,0.8618,middle,green,city,no
1,0.6089,middle,green,city,no
1,0.4439,youth,green,forest,yes
0,0.7415,youth,black,forest,no
1,0.5389,youth,black,city,yes
1,0.5868,middle,green,city,no
0,0.5957,youth,black,city,no
1,0.7442,youth,black,city,yes
0,0.5125,middle,black,city,yes
1,0.6443,middle,green,city,no
0,0.7817,youth,black,city,no
1,0.7032,middle,black,city,no
0,0.3239,middle,green,city,yes
1,0.8111,middle,green,forest,no
0,0.7582,middle,green,city,no
1,0.786,middle,red,city,no
0,0.5667,senior,red,city,yes
1,0.7805,senior,green,city,no
1,0.6257,middle,green,city,no
1,0.8859,middle,green,forest,yes
1,0.7784,middle,black,city,no
0,0.7359,senior,black,city,no
0,0.8108,youth,red,city,no
1,0.6549,senior,red,forest,no
1,0.6721,senior,red,forest,no
0,0.7729,youth,black,city,yes
1,0.8616,middle,black,forest,yes
0,0.6127,youth,black,forest,no
1,0.6125,senior,black,city,no
1,0.7608,middle,black,city,no
1,0.6601,youth,black,city,no
1,0.5215,middle,black,city,no
0,0.8011,youth,black,city,no
0,0.7069,youth,red,forest,yes
1,0.8509,senior,black,city,no
1,0.772,senior,green,city,yes
0,0.8309,middle,black,city,yes
0,0.4283,youth,red,forest,no
1,0.6976,youth,red,city,no
1,0.6165,middle,black,forest,no
1,0.6868,senior,red,forest,no
1,0.6482,middle,green,city,yes
0,0.9292,senior,black,city,no
0,0.7387,middle,red,forest,no
1,0.8124,senior,black,city,no
1,0.8002,middle,black,city,no
1,0.7759,youth,green,city,no
1,0.6314,middle,black,forest,yes
1,0.4991,senior,black,city,no
1,0.7557,middle,green,city,no
1,0.6304,youth,green,forest,no
0,0.624,senior,black,city,no
0,0.6524,senior,red,city,no
1,0.8196,middle,black,forest,yes
1,0.5013,youth,black,city,no
1,0.6227,middle,green,city,no
1,0.8775,middle,black,forest,no
1,0.6753,youth,red,city,yes
1,0.7239,youth,red,city,no
1,0.7449,youth,black,city,yes
1,0.8131,youth,red,city,no
0,0.7803,middle,black,city,no
1,0.7323,middle,black,city,no
0,0.4876,middle,black,forest,no
0,0.6248,middle,black,city,no
1,0.7121,youth,red,city,yes
1,0.8306,youth,red,forest,no
1,0.7905,senior,green,forest,no
0,0.7494,senior,black,city,no
1,0.6189,youth,black,city,no
1,0.5758,senior,green,forest,no
1,0.6585,middle,green,city,no
1,0.8717,middle,black,city,no
1,0.3762,middle,red,city,no
1,0.7959,middle,green,city,no
0,0.7365,youth,black,city,no
1,0.6106,youth,green,city,no
1,0.6532,youth,green,forest,yes
0,0.7259,youth,red,city,no
1,0.7835,middle,green,city,no
1,0.6881,senior,green,city,no
0,0.322,youth,black,city,no
0,0.627,youth,red,forest,no
0,0.597,middle,red,forest,no
1,0.8862,youth,red,forest,no
1,0.725,youth,black,city,no
0,0.6425,senior,red,city,yes
0,0.7961,middle,black,city,no
1,0.6001,youth,black,city,no
0,0.6551,middle,black,city,yes
1,0.7779,middle,black,forest,no
0,0.6661,youth,red,city,yes
0,0.5939,youth,black,city,no
1,0.5716,youth,black,city,no
1,0.6607,youth,red,forest,no
0,0.8637,youth,red,city,no
1,0.8113,youth,green,city,no
1,0.4726,youth,black,city,yes
1,0.7053,senior,red,forest,yes
0,0.8764,middle,black,city,no
1,0.6721,senior,green,city,no
1,0.482,youth,black,forest,no
1,0.72,middle,green,forest,no
0,0.6687,youth,green,city,no
1,0.438,youth,green,forest,no
0,0.5404,youth,black,city,no
1,0.7848,youth,red,city,yes
1,0.8043,youth,green,forest,no
1,0.4286,middle,black,city,no
1,0.5834,senior,green,city,no
0,0.6924,senior,green,city,no
1,0.6052,senior,red,city,no
0,0.7735,youth,black,city,no
1,0.746,youth,green,city,no
0,0.5404,middle,red,forest,no
1,0.7011,youth,green,city,no
1,0.6639,youth,red,city,no
1,0.7775,middle,green,forest,no
0,0.7952,youth,red,city,no
1,0.3046,middle,green,forest,no
0,0.6546,youth,red,forest,no
0,0.7973,middle,black,city,no
0,0.5342,senior,black,city,yes
1,0.7874,middle,green,forest,no
1,0.6677,senior,green,city,no
1,0.565,youth,black,city,no
1,0.4964,senior,red,city,no
1,0.7177,middle,black,forest,yes
0,0.5428,youth,red,city,no
1,0.7835,middle,green,city,no
1,0.694,middle,green,forest,no
1,0.7148,youth,green,city,no
0,0.7936,youth,green,city,yes
0,0.6617,youth,black,city,no
1,0.8444,youth,green,city,no
0,0.671,youth,black,city,no
1,0.6347,youth,red,forest,no
1,0.9023,youth,red,forest,no
1,0.8407,senior,green,city,yes
0,0.8562,middle,black,city,no
1,0.3751,senior,black,forest,no
0,0.5187,youth,red,city,no
1,0.3578,youth,black,forest,no
0,0.6394,middle,black,city,no
1,0.7329,middle,black,forest,no
0,0.7487,youth,red,city,no
0,0.6454,senior,black,city,no
0,0.3064,youth,red,city,no
1,0.6886,middle,black,forest,no
1,0.6991,middle,red,city,no
1,0.7164,senior,green,city,no
0,0.7542,middle,red,city,no
0,0.6221,senior,red,city,no
1,0.6867,senior,green,forest,no
0,0.5999,middle,black,city,yes
0,0.607,youth,green,city,no
0,0.7099,youth,black,forest,no
1,0.8035,middle,green,forest,yes
1,0.7985,youth,black,forest,no
0,0.9457,senior,black,city,yes
1,0.6883,middle,red,forest,no
0,0.6722,senior,green,city,no
1,0.7863,middle,black,forest,yes
1,0.8479,senior,black,city,no
1,0.6217,youth,black,forest,no
1,0.5652,middle,green,forest,no
1,0.9125,senior,red,forest,no
0,0.6883,middle,black,city,no
1,0.869,youth,black,city,yes
1,0.8485,youth,green,city,yes
0,0.7602,youth,green,city,no
1,0.6028,youth,red,city,no
1,0.6463,senior,red,city,yes
1,0.6634,middle,black,city,no
1,0.565,middle,green,city,no
0,0.6662,senior,red,city,yes
1,0.6424,youth,green,forest,no
1,0.8316,senior,red,city,no
1,0.8207,youth,green,city,no
1,0.7767,middle,red,forest,yes
1,0.673,middle,red,forest,no
0,0.6261,senior,red,city,no
1,0.49,youth,black,city,no
1,0.531,youth,black,forest,yes
1,0.717,senior,black,forest,no
1,0.7441,youth,green,city,no
1,0.5254,middle,red,city,yes
1,0.8494,youth,green,city,no
1,0.8357,youth,red,city,yes
1,0.8384,middle,black,city,no
0,0.9063,middle,green,city,no
1,0.7629,youth,black,forest,no
0,0.6822,middle,green,city,no
0,0.8924,middle,black,city,no
0,0.7003,middle,black,city,no
0,0.4317,senior,red,city,no
0,0.7942,middle,red,city,no
0,0.6332,youth,red,city,no
1,0.7492,middle,black,city,no
1,0.8397,senior,black,forest,no
1,0.7834,youth,black,forest,no
1,0.7594,middle,black,city,no
1,0.7445,youth,green,forest,no
0,0.7393,youth,black,city,no
1,0.5607,youth,green,forest,no
1,0.5577,middle,black,forest,yes
0,0.8476,youth,black,city,no
1,0.729,middle,green,city,no
1,0.7533,youth,green,forest,no
0,0.5226,senior,black,city,no
1,0.7883,youth,green,forest,yes
1,0.7545,middle,green,forest,no
0,0.7551,middle,red,city,no
0,0.8776,middle,green,city,no
0,0.7855,youth,black,city,no
1,0.7895,youth,red,forest,yes
0,0.597,youth,black,forest,no
1,0.8134,middle,green,forest,no
1,0.6672,youth,green,forest,no
1,0.6976,youth,green,forest,no
1,0.3991,youth,black,city,no
0,0.6881,middle,black,city,no
0,0.4732,senior,red,city,no
0,0.6141,middle,black,city,no
1,0.7551,middle,black,forest,no
1,0.5935,youth,black,forest,no
0,0.4386,youth,red,city,no
1,0.654,youth,green,city,no
1,0.821,senior,black,forest,no
0,0.6053,youth,black,city,no
0,0.5765,middle,green,city,no
1,0.8117,middle,green,forest,yes
1,0.8642,senior,black,city,no
1,0.7065,middle,red,city,no
1,0.6998,youth,black,forest,no
1,0.721,youth,green,city,no
1,0.4575,youth,black,city,no
1,0.732,senior,green,city,no
1,0.6561,youth,green,forest,no
1,0.7212,middle,green,city,no
1,0.8024,youth,green,forest,no
1,0.7001,youth,red,forest,no
0,0.5151,senior,black,city,no
1,0.7397,youth,black,forest,no
1,0.6117,youth,black,city,no
1,0.8777,senior,green,forest,yes
0,0.7162,senior,green,city,no
0,0.5959,youth,red,city,no
1,0.501,senior,black,forest,no
0,0.4409,middle,black,city,no
1,0.528,senior,red,forest,no
1,0.8382,middle,black,city,no
1,0.7415,senior,black,city,no
0,0.6164,middle,black,city,no
0,0.5853,senior,black,city,no
1,0.7302,middle,black,forest,no
0,0.6969,middle,green,city,no
0,0.6164,middle,black,city,no
1,0.8273,senior,green,city,no
0,0.5593,senior,red,city,no
0,0.8546,senior,black,city,no
1,0.5826,middle,black,forest,no
1,0.8066,middle,black,city,no
0,0.8472,youth,red,city,no
1,0.7948,middle,green,city,no
1,0.7235,middle,green,city,no
1,0.7236,youth,green,city,no
0,0.6694,middle,black,city,no
1,0.6027,middle,green,city,no
1,0.5848,middle,red,forest,no
1,0.7299,middle,green,city,no
0,0.8262,youth,red,city,no
0,0.9084,middle,green,city,no
0,0.7523,youth,red,forest,no
0,0.6844,youth,green,city,no
0,0.6156,middle,black,city,no
1,0.8455,youth,red,forest,no
0,0.7924,youth,black,city,no
1,0.6999,middle,green,city,yes
1,0.5337,middle,green,forest,no
1,0.6268,middle,green,forest,no
1,0.6833,youth,green,city,no
0,0.5756,youth,red,city,no
1,0.6283,middle,green,forest,no
1,0.7497,middle,black,forest,no
1,0.8321,youth,black,city,no
0,0.8352,middle,black,city,no
0,0.794,youth,black,city,yes
0,0.8235,youth,black,forest,no
1,0.739,middle,black,forest,no
0,0.7094,youth,red,forest,no
1,0.9242,middle,green,forest,no
0,0.6794,youth,green,city,no
1,0.4582,youth,black,forest,no
0,0.8942,senior,red,city,no
1,0.6354,senior,black,forest,no
0,0.8168,middle,black,city,no
1,0.7012,senior,black,forest,no
0,0.7212,senior,black,city,no
0,0.7454,youth,red,city,no
1,0.8197,youth,green,forest,no
1,0.5733,youth,black,city,no
1,0.7819,senior,black,city,no
1,0.6328,youth,red,forest,no
1,0.7287,senior,green,forest,no
0,0.719,middle,red,forest,yes
1,0.7687,youth,green,city,no
1,0.6381,youth,green,city,yes
1,0.7437,youth,green,city,no
1,0.8799,middle,red,city,yes
0,0.7659,youth,black,city,no
1,0.5647,middle,green,city,no
0,0.7032,middle,black,city,yes
1,0.6088,youth,black,forest,no
1,0.8126,senior,green,forest,no
1,0.7565,youth,red,forest,no
1,0.8836,youth,green,forest,no
1,0.8179,senior,black,forest,no
1,0.8133,middle,green,city,no
0,0.625,youth,black,city,no
0,0.822,senior,black,city,yes
0,0.6759,youth,black,city,no
0,0.6841,senior,black,city,no
0,0.7288,youth,black,city,no
1,0.4237,senior,black,city,yes
1,0.6759,senior,red,forest,no
0,0.7964,youth,black,city,no
1,0.6787,youth,black,forest,no
1,0.7804,youth,black,city,no
1,0.4592,youth,black,forest,no
0,0.8392,youth,red,city,no
1,0.464,senior,red,city,yes
1,0.808,middle,black,forest,no
1,0.72,middle,red,forest,yes
1,0.8628,youth,black,forest,no
0,0.6413,senior,black,city,no
0,0.7311,youth,red,city,no
0,0.7283,youth,black,city,no
1,0.7295,middle,green,city,no
0,0.7391,middle,green,city,no
1,0.6911,senior,black,forest,no
1,0.7569,youth,red,forest,yes
1,0.7467,middle,black,forest,no
0,0.7289,senior,red,city,no
1,0.8032,youth,green,forest,no
0,0.6098,senior,red,city,no
1,0.5292,senior,black,city,yes
1,0.739,senior,green,city,no
1,0.564,youth,green,forest,no
1,0.8427,youth,green,forest,no
0,0.8175,senior,red,city,no
0,0.561,youth,green,city,yes
1,0.9365,senior,red,forest,yes
0,0.8005,youth,green,city,no
0,0.5998,youth,red,city,yes
1,0.7539,middle,black,city,no
1,0.5095,youth,black,city,no
1,0.4881,middle,green,forest,no
0,0.5624,senior,black,city,no
1,0.8929,youth,green,city,no
1,0.614,middle,green,city,no
1,0.5495,youth,green,forest,yes
1,0.7477,youth,green,city,no
1,0.6222,middle,black,forest,no
0,0.7368,middle,red,city,no
1,0.8166,youth,black,city,no
1,0.9468,youth,black,city,no
1,0.709,middle,green,city,no
1,0.7441,youth,black,city,no
1,0.7809,middle,green,forest,no
1,0.5027,youth,black,forest,no
1,0.7108,middle,black,city,no
0,0.7919,senior,green,city,no
1,0.6717,senior,green,city,no
0,0.7063,youth,black,city,no
0,0.5981,youth,black,city,no
0,0.8422,youth,red,forest,no
0,0.6154,youth,black,city,no
0,0.4137,middle,black,city,no
1,0.8452,middle,green,city,no
0,0.4298,youth,green,city,no
1,0.8257,senior,red,city,no
0,0.7854,youth,red,forest,yes
1,0.4945,youth,black,forest,no
1,0.6747,youth,black,city,no
0,0.5126,middle,black,forest,no
1,0.65,middle,red,forest,no
1,0.6785,middle,black,city,no
0,0.6853,youth,red,forest,no
0,0.7494,senior,green,city,no
0,0.3103,middle,green,city,no
0,0.814,senior,red,city,no
1,0.6715,youth,red,city,no
0,0.7958,youth,red,city,no
1,0.7978,youth,green,city,yes
1,0.6043,middle,black,forest,yes
0,0.6727,youth,black,city,yes
0,0.6621,middle,black,city,no
1,0.5225,youth,green,city,no
1,0.4972,middle,black,forest,yes
1,0.8045,senior,green,city,no
1,0.6622,middle,red,city,yes
1,0.7806,middle,black,forest,no
0,0.3254,youth,black,forest,no
0,0.5695,youth,black,city,no
1,0.9172,senior,red,city,yes
1,0.7967,senior,green,forest,yes
0,0.6875,youth,red,city,yes
1,0.5556,youth,black,city,no
0,0.7473,youth,red,city,no
1,0.6146,middle,black,city,yes
0,0.5048,middle,black,city,no
1,0.7258,senior,red,forest,no
1,0.6671,senior,green,city,no
0,0.5665,youth,black,city,no
1,0.5545,senior,black,city,no
0,0.6113,senior,black,city,no
0,0.864,middle,black,city,no
0,0.7165,middle,red,forest,no
1,0.8237,youth,green,city,yes
0,0.8586,middle,red,city,yes
1,0.7527,middle,red,city,no
1,0.3313,senior,green,forest,no
1,0.6002,senior,green,city,no
0,0.7302,youth,red,city,no
1,0.7902,youth,green,city,no
0,0.6725,youth,red,city,no
1,0.6462,middle,green,city,no
0,0.7542,senior,red,city,no
1,0.7908,senior,green,city,yes
1,0.68,middle,black,city,yes
1,0.8073,middle,black,city,no
0,0.913,youth,red,city,yes
1,0.6448,youth,black,city,no
0,0.6614,senior,red,forest,no
1,0.7315,youth,green,city,no
0,0.6968,middle,red,forest,yes
0,0.8602,senior,green,city,no
0,0.6185,youth,black,city,no
1,0.5791,middle,green,city,no
1,0.8511,senior,red,forest,yes
1,0.6119,middle,black,city,no
1,0.5691,youth,black,forest,yes
0,0.7949,youth,green,city,no
1,0.8999,middle,black,city,no
1,0.7235,senior,green,city,no
1,0.647,senior,red,city,yes
1,0.416,middle,black,city,no
1,0.5939,middle,red,city,no
1,0.503,senior,green,forest,no
1,0.735,middle,green,city,no
0,0.7833,youth,black,city,no
1,0.6811,senior,black,city,no
0,0.3227,youth,green,city,no
1,0.6874,youth,green,city,no
0,0.7447,middle,red,city,no
1,0.5993,senior,black,forest,no
0,0.6127,youth,green,city,no
0,0.588,senior,black,city,yes
1,0.7568,middle,black,forest,no
1,0.8166,middle,red,forest,no
0,0.6869,youth,black,city,yes
1,0.8967,youth,red,forest,no
1,0.5205,youth,green,forest,no
0,0.8214,youth,black,city,no
1,0.6717,youth,black,forest,yes
0,0.7094,senior,red,city,no
0,0.9228,middle,red,city,no
1,0.7606,middle,green,city,yes
1,0.7656,senior,black,city,no
1,0.7485,senior,red,forest,no
1,0.5648,youth,green,forest,no
0,0.3482,senior,red,forest,no
1,0.5024,youth,green,city,no
0,0.712,middle,black,city,yes
0,0.5368,youth,red,city,yes
0,0.4806,youth,black,city,no
0,0.5383,youth,red,forest,no
0,0.4557,senior,black,city,yes
0,0.9246,senior,black,forest,yes
1,0.4624,middle,green,city,no
1,0.6628,youth,red,city,no
0,0.8604,senior,red,city,yes
1,0.8202,youth,red,forest,no
1,0.8437,senior,black,forest,no
0,0.5447,youth,black,city,no
0,0.6296,youth,red,forest,no
1,0.6517,senior,red,city,no
1,0.5474,senior,green,city,no
1,0.7215,middle,black,city,no
1,0.8116,middle,green,city,no
0,0.7679,senior,red,city,yes
0,0.5658,youth,black,city,yes
0,0.8303,youth,black,city,no
1,0.7516,middle,black,city,no
1,0.8097,middle,red,forest,no
0,0.6368,middle,black,city,no
1,0.8852,youth,black,city,no
0,0.8076,senior,green,city,no
1,0.793,youth,red,city,no
0,0.7211,middle,red,city,no
1,0.6975,youth,red,forest,no
1,0.7297,senior,black,city,no
1,0.7664,middle,green,city,no
1,0.8133,senior,black,forest,no
0,0.8984,middle,red,city,no
1,0.9391,youth,red,city,no
1,0.6116,youth,green,forest,no
1,0.562,middle,green,forest,no
1,0.7067,youth,green,city,no
1,0.7724,middle,green,city,yes
1,0.7381,youth,black,forest,no
1,0.8161,middle,black,forest,no
0,0.7411,youth,black,city,no
0,0.6378,middle,red,city,no
1,0.7853,senior,green,city,no
1,0.7417,senior,green,city,no
0,0.7798,youth,red,forest,no
1,0.7307,senior,red,forest,no
1,0.6611,youth,green,forest,no
1,0.6623,middle,black,forest,no
0,0.6908,youth,green,city,no
1,0.6918,senior,red,forest,no
1,0.6182,youth,black,forest,no
0,0.7338,middle,black,forest,no
1,0.7265,middle,red,city,no
0,0.5788,middle,green,city,yes
0,0.6628,youth,red,city,no
0,0.6496,youth,red,forest,no
1,0.5693,youth,green,forest,no
0,0.6947,middle,green,city,no
0,0.5492,middle,black,city,no
1,0.8407,youth,red,city,yes
